name,review,rating,categories,phone,distance,address,station_name,free_bikes
Freshii,7,2.0,Salad,14162140259.0,927.9917273996202,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Queens Quay / Yonge St,17.0
Kupfert & Kim,130,4.0,Vegetarian,14165041233.0,348.88657830087254,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Kupfert & Kim,34,3.5,Vegan,14166011333.0,32.01492886820074,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
PLANTA Toronto,173,4.0,Tapas/Small Plates,16478121210.0,874.7749778402762,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Copper Branch,39,3.5,Vegan,14167922982.0,224.32207832962283,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Crave Healthy Habits,17,4.0,Salad,14168554441.0,242.26563574668705,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Kupfert & Kim,6,4.5,Vegetarian,14162607777.0,471.6695753135811,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Fit For Life,1,4.0,Vegetarian,14163685745.0,51.986909191537165,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Freshii,4,3.0,Salad,16474848030.0,115.64843651118731,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Fit For Life,10,2.5,Breakfast & Brunch,14163632971.0,224.32207832962283,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Crave Healthy Habits,25,4.0,Gluten-Free,14168553322.0,542.964918481778,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Annalakshmi,25,3.0,Vegetarian,14167923672.0,1011.0983824204376,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Kupfert & Kim,4,4.0,Vegan,14163605555.0,536.6415606389863,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Crave Healthy Habits,15,3.0,Vegetarian,14162382628.0,435.206430553495,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Freshii,2,3.5,Salad,16473465505.0,357.93716443928867,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Freshii,8,2.5,Salad,16473511230.0,376.4346837206444,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Freshii,11,3.0,Salad,16476925173.0,567.1027059902738,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Freshii,25,2.0,Vegetarian,16473445017.0,551.5516483390028,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Vege Delight,1,4.0,Vegetarian,16473490803.0,1157.1487285706337,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Freshii,3,2.5,Vegetarian,16473457848.0,574.3868744978116,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
Freshii,25,2.5,Vegetarian,14165984441.0,873.4446535230231,"Eaton Centre, 220 Yonge St, Unit H023, Toronto, ON M5B 2H1, Canada",Front St W / Bay St (North Side),10.0
PLANTA Yorkville,512,4.0,Vegetarian,16478121221.0,821.2108456382934,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Toronto Reference Library,70,4.5,Libraries,14163955577.0,675.5956114699846,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Mad Radish,9,4.5,Salad,14167920700.0,425.8983086552196,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Kupfert & Kim,10,4.5,Gluten-Free,14169251222.0,951.5819473778748,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
EJ Pratt Libary,7,4.5,Libraries,14165854470.0,988.2212044593132,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Freshii,41,3.0,Vegetarian,16474977590.0,960.6526361000448,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Freshii,53,3.0,Salad,14169212300.0,880.8324202968696,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Freshii,5,3.0,Vegetarian,16473507797.0,383.7424138874682,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Yorkville Library,8,3.5,Libraries,14163937660.0,805.636080182509,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Toronto Public Library - St. James Town Branch,3,4.0,Libraries,14163937744.0,434.5368340820834,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
"The Japan Foundation, Toronto",3,4.5,Libraries,14169661600.0,616.6863944205201,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Freshii,6,3.5,Salad,16474848548.0,821.9859460186001,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Sun Life Financial Museum + Arts Pass,1,5.0,Museums,,673.752743632546,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Toronto Public Library - Parliament Street Branch,6,2.0,Libraries,14163937663.0,1216.3700040373722,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Urban Affairs Library - Research & Reference,2,3.0,Libraries,14163977241.0,678.6660671560355,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
Fit For Life,9,1.5,Vegetarian,14169649816.0,644.8101059305657,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
John M Kelly Library,1,5.0,Libraries,,935.9228221886254,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Jarvis St / Isabella St,0.0
PLANTA Yorkville,512,4.0,Vegetarian,16478121221.0,1049.9531866878792,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Freshii,41,3.0,Vegetarian,16474977590.0,181.8276184397625,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Freshii,7,4.0,Salad,14169773197.0,326.4646268006643,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,901.059756354634,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Kupfert & Kim,10,4.5,Gluten-Free,14169251222.0,1093.2488427834935,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Mad Radish,9,4.5,Salad,14167920700.0,988.5447779578548,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
EJ Pratt Libary,7,4.5,Libraries,14165854470.0,860.1536119457106,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Punjabi Chaap Corner,5,4.0,Vegetarian,14165983787.0,527.4245892954359,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Freshii,53,3.0,Salad,14169212300.0,1116.8560700207252,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Vegholic,1,3.0,Vegetarian,14163400015.0,390.0580394602056,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Freshii,5,3.0,Vegetarian,16473507797.0,410.9358843505856,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Freshii,6,3.5,Salad,16474848548.0,483.0156571284426,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Ryerson University Student Learning Centre,4,3.5,Libraries,14169795000.0,522.1280640765975,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Freshii,13,3.0,Vegetarian,16477481800.0,797.0423929202145,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Vege Delight,1,4.0,Vegetarian,16473490803.0,850.8975542383873,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
"The Japan Foundation, Toronto",3,4.5,Libraries,14169661600.0,1008.5551673644592,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Freshii,25,2.5,Vegetarian,14165984441.0,937.5295195797104,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Toronto Public Library - St. James Town Branch,3,4.0,Libraries,14163937744.0,867.5766244374315,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
City Hall Public Library,6,3.5,Libraries,14163937650.0,992.6692752268552,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
University of Toronto Engineering and Computer Science Library,2,3.0,Libraries,14169786494.0,1022.236628525798,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St,3.0
Three Monks and a Duck,83,4.0,Vegetarian,14169019588.0,409.7567644202943,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Buddha's Vegan,148,4.5,Vegetarian,14166033811.0,975.4567724396186,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Greens Vegetarian Restaurant,121,4.0,Vegan,14166033337.0,1002.2203607408971,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Kupfert & Kim,157,4.0,Gluten-Free,14165042206.0,894.2045496192792,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Freshii,10,2.5,Vegetarian,16473493891.0,234.53687513575431,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Fort York Library,19,3.5,Libraries,14163936240.0,652.6426330910773,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Freshii,56,2.5,Salad,14162038456.0,894.2045496192792,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Sanderson Library,4,3.0,Libraries,14163937653.0,967.7580093314768,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St,6.0
Saigon Lotus,221,4.5,Vietnamese,14169011115.0,470.79819359846704,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Buddha's Vegan,148,4.5,Vegetarian,14166033811.0,897.69722667933,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
PLANTA Toronto,173,4.0,Tapas/Small Plates,16478121210.0,963.54245917691,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
King's Café,143,4.0,Vegetarian,14165911340.0,661.2035388628551,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Greens Vegetarian Restaurant,121,4.0,Vegan,14166033337.0,842.9588713689881,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Hungary-Thai,116,3.0,Thai,14165956405.0,651.7529444012813,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,526.8100925507738,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Toronto Public Library,14,3.0,Libraries,14163937746.0,248.75668035263345,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Freshii,41,3.0,Vegetarian,16474977590.0,984.2300984379324,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Punjabi Chaap Corner,5,4.0,Vegetarian,14165983787.0,928.4990585169484,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Crave Healthy Habits,25,4.0,Gluten-Free,14168553322.0,1284.6485134101854,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
University of Toronto Mathematical Science Library,2,3.5,Libraries,14169788624.0,285.6874144729067,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Freshii,13,3.0,Vegetarian,16477481800.0,586.6121693251025,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Vege Delight,1,4.0,Vegetarian,16473490803.0,769.5385664458469,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
University of Toronto Engineering and Computer Science Library,2,3.0,Libraries,14169786494.0,281.43398253865496,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
John W. Graham Library,2,5.0,Libraries,14169785851.0,808.0241140169976,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Robarts Library,26,3.0,Libraries,14169788450.0,838.441847047059,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Thomas Fisher Rare Book Library,4,4.0,Libraries,14169785285.0,789.4081494694033,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Freshii,6,3.5,Salad,16474848548.0,1000.5361132726284,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
Sanderson Library,4,3.0,Libraries,14163937653.0,1014.9153758235595,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St,15.0
PLANTA Toronto,173,4.0,Tapas/Small Plates,16478121210.0,913.8141207425596,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Kupfert & Kim,130,4.0,Vegetarian,14165041233.0,987.3910376108998,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Ryerson University Student Learning Centre,4,3.5,Libraries,14169795000.0,26.235455403492526,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,7,4.0,Salad,14169773197.0,229.34014023944044,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Punjabi Chaap Corner,5,4.0,Vegetarian,14165983787.0,219.15983843842417,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Vegholic,1,3.0,Vegetarian,14163400015.0,175.69890826035615,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,41,3.0,Vegetarian,16474977590.0,471.15692747724734,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,25,2.5,Vegetarian,14165984441.0,390.9877322261732,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Crave Healthy Habits,25,4.0,Gluten-Free,14168553322.0,854.9149111369801,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Vege Delight,1,4.0,Vegetarian,16473490803.0,499.1026597595388,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,13,3.0,Vegetarian,16477481800.0,587.2879639379478,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
City Hall Public Library,6,3.5,Libraries,14163937650.0,506.5183316955035,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,25,2.0,Vegetarian,16473445017.0,958.3238573037404,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,6,3.5,Salad,16474848548.0,952.0221080682333,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,5,3.0,Vegetarian,16473507797.0,915.9025450547852,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,2,3.5,Salad,16473465505.0,905.7650888386136,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,6,2.5,Vegetarian,14167928418.0,666.4843872586611,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,7,2.0,Salad,14162140259.0,981.2986841001472,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,1,3.0,Salad,16474171714.0,1285.4670812358504,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
John M Kelly Library,1,5.0,Libraries,,1072.1274040855878,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Kupfert & Kim,130,4.0,Vegetarian,14165041233.0,374.7805357697135,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
PLANTA Toronto,173,4.0,Tapas/Small Plates,16478121210.0,898.535268795732,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Kupfert & Kim,34,3.5,Vegan,14166011333.0,58.535046730959465,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Copper Branch,39,3.5,Vegan,14167922982.0,250.04305521053516,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Crave Healthy Habits,17,4.0,Salad,14168554441.0,264.4343773227747,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Kupfert & Kim,6,4.5,Vegetarian,14162607777.0,491.0648105222687,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Fit For Life,1,4.0,Vegetarian,14163685745.0,74.12245632932004,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,4,3.0,Salad,16474848030.0,138.68456448649675,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Fit For Life,10,2.5,Breakfast & Brunch,14163632971.0,250.04305521053516,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Crave Healthy Habits,25,4.0,Gluten-Free,14168553322.0,568.8690915334344,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Kupfert & Kim,4,4.0,Vegan,14163605555.0,511.35077918412304,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,2,3.5,Salad,16473465505.0,383.0660926710845,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Crave Healthy Habits,15,3.0,Vegetarian,14162382628.0,454.6026449277176,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,8,2.5,Salad,16473511230.0,398.9970673883278,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,11,3.0,Salad,16476925173.0,587.9832198407655,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,25,2.0,Vegetarian,16473445017.0,563.3836495916192,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,3,2.5,Vegetarian,16473457848.0,581.4451518341035,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,25,2.5,Vegetarian,14165984441.0,898.2752986416273,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Toronto Public Library,4,2.5,Libraries,14163937655.0,496.17007494212,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,7,2.0,Salad,14162140259.0,376.8515442691993,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
PLANTA Yorkville,512,4.0,Vegetarian,16478121221.0,266.22513664706065,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Toronto Reference Library,70,4.5,Libraries,14163955577.0,378.7012006139659,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Kupfert & Kim,10,4.5,Gluten-Free,14169251222.0,349.7247188136711,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Mad Radish,9,4.5,Salad,14167920700.0,401.0118951824524,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Govinda's,43,4.0,Vegetarian,18882181040.0,1236.1470732801697,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
EJ Pratt Libary,7,4.5,Libraries,14165854470.0,375.9535066961464,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,53,3.0,Salad,14169212300.0,335.34179632464486,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Gerstein Science Information Centre,9,4.5,Libraries,14169782280.0,874.3130256028617,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
"The Japan Foundation, Toronto",3,4.5,Libraries,14169661600.0,266.57244147800947,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Yorkville Library,8,3.5,Libraries,14163937660.0,398.50507246685584,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,41,3.0,Vegetarian,16474977590.0,860.1082437806964,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,7,4.0,Salad,14169773197.0,1113.0560942169386,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,6,3.5,Salad,16474848548.0,430.9588847679864,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Sun Life Financial Museum + Arts Pass,1,5.0,Museums,,375.8516814084691,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Fit For Life,9,1.5,Vegetarian,14169649816.0,227.91472480035443,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,3,4.0,Salad,16477944545.0,688.5927118642417,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Robarts Library,26,3.0,Libraries,14169788450.0,1074.7114943965812,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
John W. Graham Library,2,5.0,Libraries,14169785851.0,856.6070671780684,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Thomas Fisher Rare Book Library,4,4.0,Libraries,14169785285.0,1060.7131734887148,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Urban Affairs Library - Research & Reference,2,3.0,Libraries,14163977241.0,385.06410630742647,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
PLANTA Yorkville,512,4.0,Vegetarian,16478121221.0,669.6708410691663,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Toronto Reference Library,70,4.5,Libraries,14163955577.0,516.7690122802546,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Mad Radish,9,4.5,Salad,14167920700.0,268.94488389649007,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Kupfert & Kim,10,4.5,Gluten-Free,14169251222.0,803.977159010273,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
EJ Pratt Libary,7,4.5,Libraries,14165854470.0,873.4395206881408,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Freshii,41,3.0,Vegetarian,16474977590.0,980.0225142753502,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Freshii,53,3.0,Salad,14169212300.0,727.135579153544,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
"The Japan Foundation, Toronto",3,4.5,Libraries,14169661600.0,459.0706130692998,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Yorkville Library,8,3.5,Libraries,14163937660.0,646.7399710293439,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Freshii,5,3.0,Vegetarian,16473507797.0,441.35510101199833,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Sun Life Financial Museum + Arts Pass,1,5.0,Museums,,514.8981214437983,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Toronto Public Library - St. James Town Branch,3,4.0,Libraries,14163937744.0,593.4971794558521,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
