name,review,rating,categories,phone,distance,address,station_name,free_bikes
Freshii,25,2.5,vegetarianrestaurant,14165984441.0,390.9877322261732,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,854.9149111369801,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Vege Delight,1,4.0,vegetarianrestaurant,16473490803.0,499.1026597595388,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,13,3.0,vegetarianrestaurant,16477481800.0,587.2879639379478,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,25,2.0,vegetarianrestaurant,16473445017.0,958.3238573037404,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,6,3.5,vegetarianrestaurant,16474848548.0,952.0221080682333,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,5,3.0,vegetarianrestaurant,16473507797.0,915.9025450547852,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,2,3.5,vegetarianrestaurant,16473465505.0,905.7650888386136,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,6,2.5,vegetarianrestaurant,14167928418.0,666.4843872586611,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,7,2.0,vegetarianrestaurant,14162140259.0,981.2986841001472,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Freshii,1,3.0,vegetarianrestaurant,16474171714.0,1285.4670812358504,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU),19.0
Kupfert & Kim,130,4.0,vegetarianrestaurant,14165041233.0,374.7805357697135,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,898.535268795732,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Kupfert & Kim,34,3.5,vegetarianrestaurant,14166011333.0,58.535046730959465,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Copper Branch,39,3.5,vegetarianrestaurant,14167922982.0,250.04305521053516,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Crave Healthy Habits,17,4.0,vegetarianrestaurant,14168554441.0,264.4343773227747,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Kupfert & Kim,6,4.5,vegetarianrestaurant,14162607777.0,491.0648105222687,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Fit For Life,1,4.0,vegetarianrestaurant,14163685745.0,74.12245632932004,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,4,3.0,vegetarianrestaurant,16474848030.0,138.68456448649675,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Fit For Life,10,2.5,vegetarianrestaurant,14163632971.0,250.04305521053516,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,568.8690915334344,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Kupfert & Kim,4,4.0,vegetarianrestaurant,14163605555.0,511.35077918412304,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,2,3.5,vegetarianrestaurant,16473465505.0,383.0660926710845,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Crave Healthy Habits,15,3.0,vegetarianrestaurant,14162382628.0,454.6026449277176,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,8,2.5,vegetarianrestaurant,16473511230.0,398.9970673883278,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,11,3.0,vegetarianrestaurant,16476925173.0,587.9832198407655,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,25,2.0,vegetarianrestaurant,16473445017.0,563.3836495916192,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,3,2.5,vegetarianrestaurant,16473457848.0,581.4451518341035,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,25,2.5,vegetarianrestaurant,14165984441.0,898.2752986416273,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
Freshii,7,2.0,vegetarianrestaurant,14162140259.0,376.8515442691993,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side),18.0
PLANTA Yorkville,512,4.0,vegetarianrestaurant,16478121221.0,266.22513664706065,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Kupfert & Kim,10,4.5,vegetarianrestaurant,14169251222.0,349.7247188136711,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Mad Radish,9,4.5,vegetarianrestaurant,14167920700.0,401.0118951824524,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Govinda's,43,4.0,vegetarianrestaurant,18882181040.0,1236.1470732801697,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,53,3.0,vegetarianrestaurant,14169212300.0,335.34179632464486,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,41,3.0,vegetarianrestaurant,16474977590.0,860.1082437806964,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,7,4.0,vegetarianrestaurant,14169773197.0,1113.0560942169386,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,6,3.5,vegetarianrestaurant,16474848548.0,430.9588847679864,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Sun Life Financial Museum + Arts Pass,1,5.0,vegetarianrestaurant,,375.8516814084691,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Fit For Life,9,1.5,vegetarianrestaurant,14169649816.0,227.91472480035443,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
Freshii,3,4.0,vegetarianrestaurant,16477944545.0,688.5927118642417,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART,1.0
PLANTA Yorkville,512,4.0,vegetarianrestaurant,16478121221.0,669.6708410691663,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Mad Radish,9,4.5,vegetarianrestaurant,14167920700.0,268.94488389649007,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Kupfert & Kim,10,4.5,vegetarianrestaurant,14169251222.0,803.977159010273,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Freshii,41,3.0,vegetarianrestaurant,16474977590.0,980.0225142753502,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Freshii,53,3.0,vegetarianrestaurant,14169212300.0,727.135579153544,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Freshii,5,3.0,vegetarianrestaurant,16473507797.0,441.35510101199833,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Sun Life Financial Museum + Arts Pass,1,5.0,vegetarianrestaurant,,514.8981214437983,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Freshii,6,3.5,vegetarianrestaurant,16474848548.0,761.0208569117904,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
Fit For Life,9,1.5,vegetarianrestaurant,14169649816.0,489.3662158323421,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART,0.0
KaSpace Cafe,9,5.0,vegetarianrestaurant,16476579600.0,478.7032160879268,"765 Queen Street E, Toronto, ON M4M 1H3, Canada",Queen St E / Pape Ave - SMART,4.0
Freshii,4,3.0,vegetarianrestaurant,14373175639.0,1264.0822855951935,"8 Park Lawn Road, Toronto, ON M8V 1A4, Canada",Humber Bay Shores Park East,4.0
Freshii,4,3.0,vegetarianrestaurant,14373175639.0,291.98163765787046,"200 Park Lawn Road, Toronto, ON M8Y 3J1, Canada",Humber Bay Shores Park West,26.0
PLANTA Yorkville,512,4.0,vegetarianrestaurant,16478121221.0,724.0210503246808,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Govinda's,43,4.0,vegetarianrestaurant,18882181040.0,782.2454860768642,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Kupfert & Kim,10,4.5,vegetarianrestaurant,14169251222.0,585.5523719514359,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Ghazale Restaurant,98,3.5,vegetarianrestaurant,14165374417.0,1114.789765139735,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Fennel Eatery,11,4.0,vegetarianrestaurant,14169228125.0,507.33765396510654,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Freshii,3,4.0,vegetarianrestaurant,16477944545.0,374.55216767903545,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Freshii,53,3.0,vegetarianrestaurant,14169212300.0,676.4431161128101,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Sunny Cafe,3,5.0,vegetarianrestaurant,,507.33765396510654,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Freshii,10,2.0,vegetarianrestaurant,16477936309.0,754.6081479617034,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Freshii,6,3.5,vegetarianrestaurant,16474848548.0,1055.2048509970698,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
Sun Life Financial Museum + Arts Pass,1,5.0,vegetarianrestaurant,,959.7604502755536,"789 Yonge Street, Toronto, ON M4W 2G8, Canada",Taddle Creek Park,3.0
The Goods,53,4.0,vegetarianrestaurant,16473404663.0,458.5204245792181,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Roncesvalles Ave / Marmaduke St,3.0
The Goods,53,4.0,vegetarianrestaurant,16473404663.0,1056.464933474824,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Queen St W  /  Fuller Ave - SMART,7.0
Freshii,11,3.5,vegetarianrestaurant,14165160100.0,974.0004500547768,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",King St W / Cowan Ave - SMART,1.0
Wild Child's Kitchen,3,2.5,vegetarianrestaurant,16472715000.0,914.2434757397382,"210 Princes' Boulevard, Food Building, Toronto, ON M6K 3C3, Canada",King St W / Cowan Ave - SMART,1.0
The Goods,53,4.0,vegetarianrestaurant,16473404663.0,325.5237464386485,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Garden Ave / Roncesvalles Ave,10.0
The Goods,53,4.0,vegetarianrestaurant,16473404663.0,462.4862311118862,"1303 Queen Street W, Toronto, ON M6K 1L6, Canada",Sorauren Ave / Geoffrey St - SMART,4.0
The Grapefruit Moon,143,3.5,vegetarianrestaurant,14165349056.0,682.5677446767445,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bloor St W / Manning Ave - SMART,2.0
Ghazale Restaurant,98,3.5,vegetarianrestaurant,14165374417.0,458.4176640382355,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bloor St W / Manning Ave - SMART,2.0
Annapurna Vegetarian Restaurant,41,4.0,vegetarianrestaurant,14165378513.0,1003.1969348739397,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bloor St W / Manning Ave - SMART,2.0
Freshii,10,2.0,vegetarianrestaurant,16477936309.0,823.799780097865,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bloor St W / Manning Ave - SMART,2.0
KaSpace Cafe,9,5.0,vegetarianrestaurant,16476579600.0,399.3075362331188,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Mallon Ave / Jones Ave -SMART,8.0
Udupi Palace,208,3.5,vegetarianrestaurant,14164058189.0,1185.161630479647,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Mallon Ave / Jones Ave -SMART,8.0
Bombay Chowpatty,59,3.0,vegetarianrestaurant,14164058080.0,1056.4621552738026,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Mallon Ave / Jones Ave -SMART,8.0
The Social Gardener,5,3.5,vegetarianrestaurant,14164656021.0,970.3045482301516,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Mallon Ave / Jones Ave -SMART,8.0
Freshii,25,2.0,vegetarianrestaurant,16473445017.0,1138.531907515705,"351 King St E, Toronto, ON M5A 1L1, Canada",Berkeley St / Dundas St E - SMART,6.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,872.1124963515814,"351 King St E, Toronto, ON M5A 1L1, Canada",Berkeley St / Dundas St E - SMART,6.0
The Goods,53,4.0,vegetarianrestaurant,16473404663.0,891.8857689024176,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",128 Sterling Rd - SMART,3.0
The Goods,53,4.0,vegetarianrestaurant,16473404663.0,766.3403482588909,"228 Roncesvalles Ave, Toronto, ON M6R 2L7, Canada",Sunnyside Ave / The Queensway - SMART,16.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,499.89451567314666,"269 Gerrard Street East, Toronto, ON M5A 2G1, Canada",Sackville St / Eastern Ave - SMART,9.0
PLANTA Yorkville,512,4.0,vegetarianrestaurant,16478121221.0,420.934526341764,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Kupfert & Kim,10,4.5,vegetarianrestaurant,14169251222.0,441.5086484940156,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Govinda's,43,4.0,vegetarianrestaurant,18882181040.0,593.8819320591812,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Freshii,53,3.0,vegetarianrestaurant,14169212300.0,361.235036006111,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Mad Radish,9,4.5,vegetarianrestaurant,14167920700.0,667.8351271314531,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Freshii,3,4.0,vegetarianrestaurant,16477944545.0,350.7779803097737,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Fennel Eatery,11,4.0,vegetarianrestaurant,14169228125.0,1230.358924555845,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Sun Life Financial Museum + Arts Pass,1,5.0,vegetarianrestaurant,,419.2669998304124,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Freshii,5,3.0,vegetarianrestaurant,16473507797.0,1243.5830097884457,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Sunny Cafe,3,5.0,vegetarianrestaurant,,1230.358924555845,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Fit For Life,9,1.5,vegetarianrestaurant,14169649816.0,493.7310293807221,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Davenport Rd / McAlpine St - SMART,3.0
Freshii,6,2.0,vegetarianrestaurant,16474848550.0,763.2971884005285,"351 King St E, Toronto, ON M5A 1L1, Canada",Sumach St  / Queen St E,7.0
Freshii,3,4.0,vegetarianrestaurant,16477944595.0,690.5022510690898,"3083 Yonge Street, Toronto, ON M4N 2K7, Canada",Blythwood Rd / Yonge St - SMART,6.0
Freshii,14,2.5,vegetarianrestaurant,16478123601.0,911.3968099982504,"2032 Queen St E, Toronto, ON M4L 1J4, Canada",Southwood Dr / Kingston Rd - SMART,2.0
Bellona Kitchen,9,4.5,vegetarianrestaurant,14166048777.0,912.5603375286923,"95 Lavinia Avenue, Toronto, ON M6S 3H9, Canada",Neil McLellan Park,11.0
Bellona Kitchen,9,4.5,vegetarianrestaurant,14166048777.0,705.6512950150733,"95 Lavinia Avenue, Toronto, ON M6S 3H9, Canada",Jane St / Bloor St W (Jane Subway Station),3.0
Buddha's Vegan,148,4.5,vegetarianrestaurant,14166033811.0,1218.6223813673632,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,855.3343164113921,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Kupfert & Kim,157,4.0,vegetarianrestaurant,14165042206.0,487.68106223855705,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Annalakshmi,25,3.0,vegetarianrestaurant,14167923672.0,142.6189779644826,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Greens Vegetarian Restaurant,121,4.0,vegetarianrestaurant,14166033337.0,1186.48824970138,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Kupfert & Kim,130,4.0,vegetarianrestaurant,14165041233.0,1029.3617478859137,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Crave Healthy Habits,17,4.0,vegetarianrestaurant,14168554441.0,974.4245891243204,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,56,2.5,vegetarianrestaurant,14162038456.0,487.68106223855705,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Kupfert & Kim,6,4.5,vegetarianrestaurant,14162607777.0,779.4018029177723,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,1012.2881523604444,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,3,2.5,vegetarianrestaurant,16473457848.0,575.284805799006,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,11,3.0,vegetarianrestaurant,16476925173.0,762.635232971825,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,10,2.5,vegetarianrestaurant,16473493891.0,814.9465954717821,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Crave Healthy Habits,15,3.0,vegetarianrestaurant,14162382628.0,803.7333937274846,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,8,2.5,vegetarianrestaurant,16473511230.0,903.3935976174392,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,1,3.0,vegetarianrestaurant,16474171714.0,561.7359718119206,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,1,3.0,vegetarianrestaurant,16473511010.0,801.6305999715678,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,6,2.5,vegetarianrestaurant,14167928418.0,1161.187800861273,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Clarence Square,9.0
Freshii,4,3.0,vegetarianrestaurant,14373175639.0,552.421914601575,"47 Station Road, Toronto, ON M8V 2R1, Canada",Lake Shore Blvd W / Louisa St,14.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,734.1457320188844,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Kupfert & Kim,157,4.0,vegetarianrestaurant,14165042206.0,839.6237265450968,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Kupfert & Kim,130,4.0,vegetarianrestaurant,14165041233.0,646.0083292506151,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Annalakshmi,25,3.0,vegetarianrestaurant,14167923672.0,346.9841344059693,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Copper Branch,39,3.5,vegetarianrestaurant,14167922982.0,745.9689531533195,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Kupfert & Kim,6,4.5,vegetarianrestaurant,14162607777.0,422.291705092714,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Crave Healthy Habits,17,4.0,vegetarianrestaurant,14168554441.0,549.0130523272757,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Kupfert & Kim,34,3.5,vegetarianrestaurant,14166011333.0,683.6794679506884,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Freshii,3,2.5,vegetarianrestaurant,16473457848.0,127.96237450196722,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Freshii,56,2.5,vegetarianrestaurant,14162038456.0,839.6237265450968,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,703.4658811304005,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Freshii,11,3.0,vegetarianrestaurant,16476925173.0,467.0209601102426,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Crave Healthy Habits,15,3.0,vegetarianrestaurant,14162382628.0,429.77912421345445,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Kupfert & Kim,4,4.0,vegetarianrestaurant,14163605555.0,809.0632950796578,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Freshii,8,2.5,vegetarianrestaurant,16473511230.0,521.0989933461564,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Freshii,25,2.0,vegetarianrestaurant,16473445017.0,1185.816291262547,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Fit For Life,10,2.5,vegetarianrestaurant,14163632971.0,745.9689531533195,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Freshii,1,3.0,vegetarianrestaurant,16473511010.0,353.46358239466514,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
Fit For Life,1,4.0,vegetarianrestaurant,14163685745.0,716.8114363100866,"161 Bay St, Toronto, ON M5J 2S1, Canada",Front St W / Simcoe St,13.0
PLANTA Toronto,173,4.0,vegetarianrestaurant,16478121210.0,931.1223817555472,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Kupfert & Kim,157,4.0,vegetarianrestaurant,14165042206.0,1119.5140622983376,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Kupfert & Kim,130,4.0,vegetarianrestaurant,14165041233.0,665.096636297439,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Crave Healthy Habits,17,4.0,vegetarianrestaurant,14168554441.0,523.9520692218948,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Kupfert & Kim,34,3.5,vegetarianrestaurant,14166011333.0,566.2774897984285,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Copper Branch,39,3.5,vegetarianrestaurant,14167922982.0,695.3611086338765,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Kupfert & Kim,6,4.5,vegetarianrestaurant,14162607777.0,522.1546378838501,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Annalakshmi,25,3.0,vegetarianrestaurant,14167923672.0,612.667765868062,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Freshii,3,2.5,vegetarianrestaurant,16473457848.0,279.49244082220827,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Freshii,56,2.5,vegetarianrestaurant,14162038456.0,1119.5140622983376,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Freshii,1,3.0,vegetarianrestaurant,16473511010.0,79.76863205334627,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Crave Healthy Habits,25,4.0,vegetarianrestaurant,14168553322.0,789.752807837452,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Kupfert & Kim,4,4.0,vegetarianrestaurant,14163605555.0,535.2982028454796,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Crave Healthy Habits,15,3.0,vegetarianrestaurant,14162382628.0,509.01030332413,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Freshii,11,3.0,vegetarianrestaurant,16476925173.0,608.4286575956645,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Freshii,25,2.0,vegetarianrestaurant,16473445017.0,1104.0955111147011,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Fit For Life,10,2.5,vegetarianrestaurant,14163632971.0,695.3611086338765,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Freshii,4,3.0,vegetarianrestaurant,16474848030.0,532.4122455431403,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
Fit For Life,1,4.0,vegetarianrestaurant,14163685745.0,600.9498898519699,"161 Bay St, Toronto, ON M5J 2S1, Canada",Lower Simcoe St / Bremner Blvd,11.0
